,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
7218,6932,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
7219,6933,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
7220,6934,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
7221,6935,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
7222,6936,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
7223,6937,162,Easter,[2-3],Nonref,[260-360],[3-4],True
7224,6938,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7225,6939,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
7226,1281,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7227,6940,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
7228,6941,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
7229,6942,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
7230,6943,225,MayLongWeekend,[2-3],Standard,[260-360],[3-4],True
7231,6944,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7232,6945,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7233,6946,77,OffSeason,[4-7],Standard,[0-160],[2-2],True
7234,6947,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
7235,6948,27,Easter,[2-3],Standard,[160-260],[3-4],True
7236,6949,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
7237,6950,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
7238,6951,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7239,6952,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7240,6953,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7241,6954,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
7242,6880,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
7243,6955,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7244,6956,169,OffSeason,[0-1],Standard,[160-260],[3-4],True
7245,6957,82,OffSeason,[2-3],Nonref,[260-360],[3-4],True
7246,6958,62,OffSeason,[2-3],Standard,[0-160],[2-2],True
7247,6959,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
7248,6960,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
7249,6961,65,OffSeason,[2-3],Nonref,[0-160],[2-2],True
7250,6962,163,MayLongWeekend,[2-3],Nonref,[260-360],[5-inf],True
7251,6963,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
7252,6964,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
7253,6965,406,OffSeason,[0-1],Nonref,[160-260],[2-2],True
7254,6966,20,OffSeason,[2-3],Standard,[160-260],[5-inf],False
7255,6967,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7256,6968,143,OffSeason,[0-1],Standard,[160-260],[1-1],False
7257,6969,95,LowSeason,[4-7],Standard,[260-360],[5-inf],True
7258,6970,171,Easter,[4-7],Nonref,[160-260],[2-2],True
7259,6971,82,OffSeason,[2-3],Nonref,[260-360],[3-4],True
7260,6972,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
7261,6973,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7262,6974,55,OffSeason,[0-1],Nonref,[160-260],[5-inf],True
7263,6975,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
7264,6976,82,OffSeason,[2-3],Nonref,[260-360],[3-4],True
7265,6977,101,HighSeason,[2-3],Standard,[160-260],[5-inf],True
7266,6978,137,OffSeason,[2-3],Nonref,[160-260],[1-1],True
7267,6979,153,OffSeason,[0-1],Nonref,[160-260],[3-4],False
7268,6980,568,MayLongWeekend,[0-1],Standard,[260-360],[5-inf],False
7269,6981,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7270,6982,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7271,6983,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7272,6984,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7273,6985,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7274,6986,110,OffSeason,[0-1],Standard,[160-260],[3-4],False
7275,6987,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7276,6988,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7277,6989,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
7278,6990,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7279,6991,555,Easter,[4-7],Standard,[160-260],[3-4],False
7280,6992,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7281,6993,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7282,6994,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7283,6995,196,HighSeason,[4-7],Standard,[0-160],[2-2],False
7284,6996,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
7285,6997,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
7286,6998,67,OffSeason,[2-3],Standard,[260-360],[5-inf],False
7287,6999,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
7288,7000,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
7289,7001,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7290,7002,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
7291,7003,102,Easter,[4-7],Nonref,[160-260],[3-4],True
7292,7004,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7293,7005,82,OffSeason,[2-3],Nonref,[260-360],[3-4],True
7294,7006,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7295,1736,151,OffSeason,[4-7],Nonref,[160-260],[1-1],True
7296,7007,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
7297,7008,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7298,7009,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
7299,7010,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
7300,5281,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
7301,7011,97,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
7302,7012,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7303,4717,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7304,7013,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
7305,2159,117,MayLongWeekend,[2-3],Standard,[260-360],[5-inf],True
7306,4264,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
7307,7014,104,OffSeason,[8-inf],Standard,[160-260],[1-1],True
7308,7015,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7309,7016,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7310,7017,569,Easter,[2-3],Nonref,[0-160],[2-2],True
7311,7018,114,LowSeason,[4-7],Nonref,[160-260],[2-2],True
7312,7018,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
7313,7019,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
7314,7020,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
7315,7021,67,OffSeason,[2-3],Standard,[260-360],[5-inf],False
7316,7022,165,MayLongWeekend,[2-3],Nonref,[160-260],[5-inf],True
7317,7023,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
7318,7024,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7319,7025,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
7320,7026,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
7321,7027,153,OffSeason,[0-1],Nonref,[160-260],[3-4],False
7322,7028,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7323,7029,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
7324,7031,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7325,7032,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7326,7032,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7327,7033,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7328,5611,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7329,5611,415,OffSeason,[0-1],Standard,[160-260],[5-inf],True
7330,7034,49,OffSeason,[0-1],Standard,[160-260],[2-2],True
7331,7035,173,Easter,[4-7],Standard,[160-260],[2-2],True
7332,7036,66,HighSeason,[4-7],Standard,[160-260],[3-4],True
7333,5879,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7334,7037,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7335,7038,100,HighSeason,[2-3],Standard,[260-360],[5-inf],True
7336,7039,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
7337,7040,45,Easter,[2-3],Nonref,[160-260],[3-4],True
7338,7041,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7339,7042,27,Easter,[2-3],Standard,[160-260],[3-4],True
7340,7043,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7341,7044,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
7342,7036,80,HighSeason,[4-7],Standard,[160-260],[2-2],True
7343,7045,80,HighSeason,[4-7],Standard,[160-260],[2-2],True
7344,7046,83,HighSeason,[4-7],Nonref,[160-260],[2-2],True
7345,7047,79,OffSeason,[0-1],Nonref,[260-360],[5-inf],True
7346,7049,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
7347,7050,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
7348,7051,153,OffSeason,[0-1],Nonref,[160-260],[3-4],False
7349,7052,82,OffSeason,[2-3],Nonref,[260-360],[3-4],True
7350,7053,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
7351,7054,239,HighSeason,[4-7],Standard,[160-260],[5-inf],True
7352,6978,137,OffSeason,[2-3],Nonref,[160-260],[1-1],True
7353,7055,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
7354,7056,570,MayLongWeekend,[2-3],Nonref,[0-160],[2-2],False
7355,7058,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7356,7059,65,OffSeason,[2-3],Nonref,[0-160],[2-2],True
7357,7060,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7358,7059,65,OffSeason,[2-3],Nonref,[0-160],[2-2],True
7359,7061,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
7360,7062,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7361,7062,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
7362,7063,87,Easter,[4-7],Standard,[160-260],[3-4],True
7363,7064,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
7364,7065,94,OffSeason,[4-7],Nonref,[160-260],[5-inf],True
7365,7066,175,MayLongWeekend,[2-3],Nonref,[160-260],[3-4],False
7366,7067,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7367,7068,77,OffSeason,[4-7],Standard,[0-160],[2-2],True
7368,7069,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7369,7070,238,OffSeason,[0-1],Standard,[160-260],[2-2],False
7370,7071,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7371,7072,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
7372,7073,55,OffSeason,[0-1],Nonref,[160-260],[5-inf],True
7373,7074,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7374,7075,146,MayLongWeekend,[4-7],Standard,[160-260],[2-2],True
7375,7076,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
7376,4282,563,MayLongWeekend,[4-7],Standard,[160-260],[5-inf],True
7377,7077,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7378,7078,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7379,7079,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
7380,7080,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
7381,7081,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7382,7082,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
7383,7083,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
7384,7084,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7385,7084,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7386,5611,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
7387,7085,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7388,7086,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7389,7087,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7390,7088,98,OffSeason,[2-3],Nonref,[260-360],[5-inf],False
7391,7089,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
7392,7090,20,OffSeason,[2-3],Standard,[160-260],[5-inf],False
7393,7091,49,OffSeason,[0-1],Standard,[160-260],[2-2],True
7394,7092,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
7395,7093,188,LowSeason,[4-7],Standard,[160-260],[5-inf],True
7396,7094,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
7397,7095,153,OffSeason,[0-1],Nonref,[160-260],[3-4],False
7398,7096,45,Easter,[2-3],Nonref,[160-260],[3-4],True
7399,7097,562,Easter,[4-7],Nonref,[160-260],[5-inf],True
7400,7098,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7401,7099,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7402,7100,135,OffSeason,[4-7],Standard,[160-260],[5-inf],True
7403,7101,32,OffSeason,[2-3],Standard,[260-360],[2-2],True
7404,7102,65,OffSeason,[2-3],Nonref,[0-160],[2-2],True
7405,7103,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
7406,7104,149,OffSeason,[2-3],Nonref,[260-360],[2-2],True
7407,7105,218,MayLongWeekend,[2-3],Standard,[160-260],[2-2],True
7408,7106,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
7409,7107,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7410,7108,169,OffSeason,[0-1],Standard,[160-260],[3-4],True
7411,7109,239,HighSeason,[4-7],Standard,[160-260],[5-inf],True
7412,7071,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
7413,7110,239,HighSeason,[4-7],Standard,[160-260],[5-inf],True
7414,7111,169,OffSeason,[0-1],Standard,[160-260],[3-4],True
7415,7112,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
7416,7113,45,Easter,[2-3],Nonref,[160-260],[3-4],True
7417,7114,61,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
7418,7115,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7419,6863,198,OffSeason,[0-1],Standard,[0-160],[2-2],False
7420,7116,188,LowSeason,[4-7],Standard,[160-260],[5-inf],True
7421,7117,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7422,7118,175,MayLongWeekend,[2-3],Nonref,[160-260],[3-4],False
7423,7119,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
7424,7120,66,HighSeason,[4-7],Standard,[160-260],[3-4],True
7425,7121,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7426,7122,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7427,7123,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7428,7124,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
7429,7125,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7430,7126,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7431,7127,162,Easter,[2-3],Nonref,[260-360],[3-4],True
7432,7128,62,OffSeason,[2-3],Standard,[0-160],[2-2],True
7433,7129,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7434,7130,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
7435,5983,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
7436,7131,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
7437,7132,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7438,7133,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
7439,7134,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7440,7135,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
7441,7136,173,Easter,[4-7],Standard,[160-260],[2-2],True
7442,7137,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7443,1736,406,OffSeason,[0-1],Nonref,[160-260],[2-2],True
7444,7139,169,OffSeason,[0-1],Standard,[160-260],[3-4],True
7445,7140,140,HighSeason,[4-7],Standard,[260-360],[3-4],True
7446,7141,97,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
7447,4890,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
7448,7142,145,LowSeason,[2-3],Standard,[260-360],[5-inf],True
7449,7143,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7450,7071,238,OffSeason,[0-1],Standard,[160-260],[2-2],False
7451,7144,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7452,7145,148,MayLongWeekend,[2-3],Standard,[160-260],[5-inf],True
7453,7146,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7454,7147,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
7455,7147,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
7456,7148,36,OffSeason,[4-7],Standard,[160-260],[1-1],True
7457,7149,114,LowSeason,[4-7],Nonref,[160-260],[2-2],True
7458,50,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7459,7150,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7460,7151,45,Easter,[2-3],Nonref,[160-260],[3-4],True
7461,7152,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
7462,7153,101,HighSeason,[2-3],Standard,[160-260],[5-inf],True
7463,7154,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
7464,7155,571,MayLongWeekend,[0-1],Standard,[160-260],[5-inf],False
7465,7156,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7466,7157,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7467,7158,129,MayLongWeekend,[2-3],Nonref,[160-260],[2-2],True
7468,7159,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
7469,7160,143,OffSeason,[0-1],Standard,[160-260],[1-1],False
7470,7161,238,OffSeason,[0-1],Standard,[160-260],[2-2],False
7471,7162,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7472,7163,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
7473,7164,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
7474,7166,207,HighSeason,[2-3],Nonref,[160-260],[2-2],True
7475,7166,96,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
7476,7167,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
7477,7168,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
7478,6313,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7479,7169,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7480,7170,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
7481,7171,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7482,7172,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
7483,7173,63,MayLongWeekend,[4-7],Nonref,[160-260],[2-2],True
7484,7174,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
7485,7175,426,OffSeason,[0-1],Standard,[260-360],[3-4],True
7486,7176,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7487,7177,128,MayLongWeekend,[2-3],Nonref,[160-260],[3-4],True
7488,7177,128,MayLongWeekend,[2-3],Nonref,[160-260],[3-4],True
7489,7178,572,OffSeason,[0-1],Standard,[0-160],[2-2],True
7490,2834,71,OffSeason,[4-7],Nonref,[0-160],[2-2],True
7491,7179,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
7492,7180,66,HighSeason,[4-7],Standard,[160-260],[3-4],True
7493,7181,169,OffSeason,[0-1],Standard,[160-260],[3-4],True
7494,2930,409,OffSeason,[0-1],Nonref,[160-260],[1-1],False
7495,7059,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7496,7182,104,OffSeason,[8-inf],Standard,[160-260],[1-1],True
7497,7183,169,OffSeason,[0-1],Standard,[160-260],[3-4],True
7498,6784,128,MayLongWeekend,[2-3],Nonref,[160-260],[3-4],True
7499,6211,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
7500,7184,133,MayLongWeekend,[4-7],Nonref,[160-260],[3-4],True
7501,7185,255,LowSeason,[2-3],Standard,[160-260],[3-4],False
7502,7186,189,Easter,[2-3],Nonref,[160-260],[2-2],False
7503,7187,573,Easter,[4-7],Nonref,[160-260],[2-2],False
7504,6257,89,OffSeason,[8-inf],Standard,[160-260],[3-4],True
7505,7188,169,OffSeason,[0-1],Standard,[160-260],[3-4],True
7506,7189,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
7507,4890,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
7508,7192,382,OffSeason,[0-1],Standard,[160-260],[1-1],True
7509,7193,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
7510,7194,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7511,7195,128,MayLongWeekend,[2-3],Nonref,[160-260],[3-4],True
7512,7197,153,OffSeason,[0-1],Nonref,[160-260],[3-4],False
7513,7198,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7514,7199,162,Easter,[2-3],Nonref,[260-360],[3-4],True
7515,7200,175,MayLongWeekend,[2-3],Nonref,[160-260],[3-4],False
7516,7201,244,HighSeason,[8-inf],Nonref,[160-260],[2-2],True
7517,7202,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
7518,7203,133,MayLongWeekend,[4-7],Nonref,[160-260],[3-4],True
7519,1263,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
7520,7204,207,HighSeason,[2-3],Nonref,[160-260],[2-2],True
7521,7205,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
7522,6554,110,OffSeason,[0-1],Standard,[160-260],[3-4],False
7523,7206,34,OffSeason,[2-3],Standard,[260-360],[3-4],False
7524,7207,126,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
7525,7208,110,OffSeason,[0-1],Standard,[160-260],[3-4],False
7526,7209,148,MayLongWeekend,[2-3],Standard,[160-260],[5-inf],True
7527,7210,117,MayLongWeekend,[2-3],Standard,[260-360],[5-inf],True
7528,7211,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
7529,7212,137,OffSeason,[2-3],Nonref,[160-260],[1-1],True
7530,7213,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7531,7214,409,OffSeason,[0-1],Nonref,[160-260],[1-1],False
7532,7215,376,OffSeason,[0-1],Standard,[260-360],[5-inf],True
7533,706,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
7534,7216,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7535,7218,53,OffSeason,[4-7],Nonref,[160-260],[2-2],False
7536,7219,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
7537,7220,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7538,7221,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7539,7222,82,OffSeason,[2-3],Nonref,[260-360],[3-4],True
7540,7223,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7541,7224,110,OffSeason,[0-1],Standard,[160-260],[3-4],False
7542,7225,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7543,7226,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
7544,7227,192,MayLongWeekend,[2-3],Nonref,[160-260],[2-2],False
7545,7228,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
7546,7229,66,HighSeason,[4-7],Standard,[160-260],[3-4],True
7547,7230,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7548,7230,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7549,7230,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
7550,7230,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
7551,7231,165,MayLongWeekend,[2-3],Nonref,[160-260],[5-inf],True
7552,7232,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
7553,50,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7554,7233,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
7555,7234,150,Easter,[2-3],Nonref,[160-260],[2-2],True
7556,7235,128,MayLongWeekend,[2-3],Nonref,[160-260],[3-4],True
7557,7236,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7558,7237,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
7559,7238,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
7560,7239,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
7561,7240,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7562,7241,574,Easter,[2-3],Nonref,[160-260],[3-4],False
7563,7242,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7564,7243,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7565,7243,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
7566,7243,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7567,7243,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
7568,7243,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
7569,7243,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
7570,7244,45,Easter,[2-3],Nonref,[160-260],[3-4],True
7571,4980,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7572,7245,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7573,7246,417,OffSeason,[0-1],Nonref,[260-360],[3-4],True
7574,7247,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
7575,7248,146,MayLongWeekend,[4-7],Standard,[160-260],[2-2],True
7576,7249,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
7577,7250,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
7578,7251,575,MayLongWeekend,[0-1],Nonref,[160-260],[3-4],False
7579,7252,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7580,7253,374,OffSeason,[0-1],Nonref,[260-360],[5-inf],False
